trade_id,timestamp,symbol,side,price,quantity
424,2026-03-04 15:44:24.162714,ETH,BUY,558.4,2
425,2026-03-04 15:44:34.162714,BTC,BUY,5286.82,2
426,2026-03-04 15:44:44.162714,BTC,BUY,31638.28,1
427,2026-03-04 15:44:54.162714,ETH,SELL,25068.21,3
428,2026-03-04 15:45:04.162714,ETH,BUY,7344.83,5
429,2026-03-04 15:45:14.162714,BTC,BUY,43766.75,5
430,2026-03-04 15:45:24.162714,BTC,BUY,30121.22,2
431,2026-03-04 15:45:34.162714,ETH,SELL,29517.97,1
432,2026-03-04 15:45:44.162714,BTC,SELL,39579.99,2
433,2026-03-04 15:45:54.162714,BTC,BUY,37687.85,2
434,2026-03-04 15:46:04.162714,SOL,SELL,13613.95,5
435,2026-03-04 15:46:14.162714,BTC,BUY,22891.21,3
436,2026-03-04 15:46:24.162714,ETH,BUY,21180.13,2
437,2026-03-04 15:46:34.162714,BTC,BUY,31101.72,5
438,2026-03-04 15:46:44.162714,BTC,SELL,28734.81,5
439,2026-03-04 15:46:54.162714,ETH,BUY,11937.65,1
440,2026-03-04 15:47:04.162714,BTC,BUY,40539.75,1
441,2026-03-04 15:47:14.162714,SOL,SELL,14794.82,3
442,2026-03-04 15:47:24.162714,ETH,BUY,11003.42,4
443,2026-03-04 15:47:34.162714,BTC,SELL,11988.56,2
444,2026-03-04 15:47:44.162714,ETH,SELL,24413.07,2
445,2026-03-04 15:47:54.162714,ETH,SELL,13672.83,5
446,2026-03-04 15:48:04.162714,BTC,SELL,2508.93,1
447,2026-03-04 15:48:14.162714,ETH,SELL,38048.98,5
448,2026-03-04 15:48:24.162714,BTC,BUY,9324.57,1
449,2026-03-04 15:48:34.162714,ETH,SELL,23775.76,2
450,2026-03-04 15:48:44.162714,SOL,BUY,28616.98,3
451,2026-03-04 15:48:54.162714,SOL,BUY,16906.21,4
452,2026-03-04 15:49:04.162714,SOL,BUY,9861.09,3
453,2026-03-04 15:49:14.162714,ETH,SELL,8030.91,4
454,2026-03-04 15:49:24.162714,BTC,BUY,33513.73,4
455,2026-03-04 15:49:34.162714,BTC,BUY,41490.42,4
456,2026-03-04 15:49:44.162714,BTC,BUY,40009.03,4
457,2026-03-04 15:49:54.162714,BTC,BUY,31798.38,2
458,2026-03-04 15:50:04.162714,SOL,BUY,29146.4,3
459,2026-03-04 15:50:14.162714,SOL,BUY,39929.73,1
460,2026-03-04 15:50:24.162714,BTC,BUY,18716.3,3
461,2026-03-04 15:50:34.162714,SOL,BUY,30032.02,1
462,2026-03-04 15:50:44.162714,ETH,SELL,37568.58,4
463,2026-03-04 15:50:54.162714,BTC,BUY,31542.44,4
464,2026-03-04 15:51:04.162714,SOL,SELL,11203.35,1
465,2026-03-04 15:51:14.162714,SOL,BUY,42094.65,1
466,2026-03-04 15:51:24.162714,ETH,SELL,37014.97,3
467,2026-03-04 15:51:34.162714,ETH,BUY,29138.48,5
468,2026-03-04 15:51:44.162714,SOL,BUY,32388.06,2
469,2026-03-04 15:51:54.162714,ETH,SELL,8452.46,3
470,2026-03-04 15:52:04.162714,SOL,SELL,28196.53,1
471,2026-03-04 15:52:14.162714,ETH,SELL,23397.8,2
472,2026-03-04 15:52:24.162714,SOL,BUY,7465.7,4
473,2026-03-04 15:52:34.162714,SOL,BUY,15732.37,2
474,2026-03-04 15:52:44.162714,BTC,SELL,28770.86,2
475,2026-03-04 15:52:54.162714,SOL,SELL,30867.13,2
476,2026-03-04 15:53:04.162714,BTC,SELL,1932.71,5
477,2026-03-04 15:53:14.162714,BTC,SELL,39176.69,5
478,2026-03-04 15:53:24.162714,BTC,BUY,5017.16,3
479,2026-03-04 15:53:34.162714,BTC,SELL,39861.39,3
480,2026-03-04 15:53:44.162714,ETH,BUY,10772.94,5
481,2026-03-04 15:53:54.162714,SOL,SELL,13367.86,3
482,2026-03-04 15:54:04.162714,SOL,BUY,4744.91,2
483,2026-03-04 15:54:14.162714,SOL,BUY,17952.91,2
484,2026-03-04 15:54:24.162714,ETH,BUY,12105.02,4
485,2026-03-04 15:54:34.162714,ETH,SELL,44353.66,1
486,2026-03-04 15:54:44.162714,BTC,BUY,14564.89,2
487,2026-03-04 15:54:54.162714,SOL,SELL,27366.23,3
488,2026-03-04 15:55:04.162714,BTC,SELL,6614.27,5
489,2026-03-04 15:55:14.162714,BTC,BUY,33263.51,2
490,2026-03-04 15:55:24.162714,ETH,BUY,6423.65,5
491,2026-03-04 15:55:34.162714,SOL,SELL,31479.29,2
492,2026-03-04 15:55:44.162714,ETH,SELL,23231.94,4
493,2026-03-04 15:55:54.162714,SOL,SELL,7262.68,4
494,2026-03-04 15:56:04.162714,ETH,SELL,42934.17,3
495,2026-03-04 15:56:14.162714,SOL,BUY,16033.67,4
496,2026-03-04 15:56:24.162714,SOL,BUY,44156.73,4
497,2026-03-04 15:56:34.162714,SOL,BUY,20954.09,2
498,2026-03-04 15:56:44.162714,BTC,SELL,38380.12,1
499,2026-03-04 15:56:54.162714,ETH,BUY,38169.08,2
500,2026-03-04 15:57:04.162714,ETH,BUY,25118.34,3
501,2026-03-04 15:57:14.162714,BTC,SELL,34614.63,3
502,2026-03-04 15:57:24.162714,SOL,SELL,13067.03,4
503,2026-03-04 15:57:34.162714,ETH,SELL,7912.69,3
504,2026-03-04 15:57:44.162714,SOL,SELL,38401.35,4
505,2026-03-04 15:57:54.162714,SOL,BUY,35689.94,3
506,2026-03-04 15:58:04.162714,ETH,BUY,16069.89,4
507,2026-03-04 15:58:14.162714,ETH,SELL,38545.47,4
508,2026-03-04 15:58:24.162714,ETH,SELL,24247.72,5
509,2026-03-04 15:58:34.162714,SOL,BUY,1671.52,5
510,2026-03-04 15:58:44.162714,BTC,BUY,13274.04,5
511,2026-03-04 15:58:54.162714,SOL,SELL,9112.71,3
512,2026-03-04 15:59:04.162714,ETH,SELL,44478.36,1
513,2026-03-04 15:59:14.162714,ETH,BUY,34606.64,5
514,2026-03-04 15:59:24.162714,SOL,SELL,2108.33,4
515,2026-03-04 15:59:34.162714,ETH,BUY,27924.11,1
516,2026-03-04 15:59:44.162714,SOL,BUY,44792.97,4
517,2026-03-04 15:59:54.162714,BTC,BUY,11268.61,1
518,2026-03-04 16:00:04.162714,ETH,BUY,12856.59,4
519,2026-03-04 16:00:14.162714,ETH,BUY,14122.47,2
520,2026-03-04 16:00:24.162714,ETH,SELL,39405.8,2
521,2026-03-04 16:00:34.162714,BTC,BUY,5342.89,5
522,2026-03-04 16:00:44.162714,SOL,BUY,5494.72,5
523,2026-03-04 16:00:54.162714,BTC,BUY,14189.88,4
524,2026-03-04 16:01:04.162714,ETH,BUY,658.01,3
525,2026-03-04 16:01:14.162714,BTC,SELL,8377.55,3
526,2026-03-04 16:01:24.162714,BTC,BUY,29898.77,5
527,2026-03-04 16:01:34.162714,ETH,SELL,20101.48,3
528,2026-03-04 16:01:44.162714,BTC,SELL,18880.78,1
529,2026-03-04 16:01:54.162714,ETH,BUY,41108.15,3
530,2026-03-04 16:02:04.162714,SOL,BUY,7478.49,3
531,2026-03-04 16:02:14.162714,BTC,SELL,3651.3,2
532,2026-03-04 16:02:24.162714,ETH,BUY,20426.57,3
533,2026-03-04 16:02:34.162714,ETH,SELL,21147.99,5
534,2026-03-04 16:02:44.162714,ETH,SELL,37803.67,2
535,2026-03-04 16:02:54.162714,BTC,SELL,31045.92,3
536,2026-03-04 16:03:04.162714,ETH,SELL,27617.79,1
537,2026-03-04 16:03:14.162714,BTC,SELL,36732.43,2
538,2026-03-04 16:03:24.162714,BTC,SELL,25020.34,1
539,2026-03-04 16:03:34.162714,SOL,SELL,26618.98,2
540,2026-03-04 16:03:44.162714,SOL,BUY,42738.45,4
541,2026-03-04 16:03:54.162714,ETH,BUY,23881.0,1
542,2026-03-04 16:04:04.162714,BTC,BUY,28586.07,5
543,2026-03-04 16:04:14.162714,SOL,SELL,41432.36,5
544,2026-03-04 16:04:24.162714,BTC,BUY,6636.75,4
545,2026-03-04 16:04:34.162714,SOL,BUY,9058.74,2
546,2026-03-04 16:04:44.162714,ETH,SELL,26790.81,5
547,2026-03-04 16:04:54.162714,BTC,BUY,20425.06,4
548,2026-03-04 16:05:04.162714,BTC,SELL,3256.41,3
549,2026-03-04 16:05:14.162714,ETH,BUY,8085.82,1
550,2026-03-04 16:05:24.162714,BTC,SELL,2266.03,1
551,2026-03-04 16:05:34.162714,BTC,SELL,21245.9,5
552,2026-03-04 16:05:44.162714,ETH,SELL,9741.43,1
553,2026-03-04 16:05:54.162714,ETH,SELL,28125.05,4
554,2026-03-04 16:06:04.162714,ETH,SELL,19240.44,5
555,2026-03-04 16:06:14.162714,ETH,SELL,26037.99,3
556,2026-03-04 16:06:24.162714,SOL,SELL,22212.28,4
557,2026-03-04 16:06:34.162714,BTC,BUY,27758.96,3
558,2026-03-04 16:06:44.162714,ETH,SELL,44939.15,2
559,2026-03-04 16:06:54.162714,SOL,BUY,10432.68,1
560,2026-03-04 16:07:04.162714,SOL,BUY,20107.82,1
561,2026-03-04 16:07:14.162714,SOL,BUY,23684.79,4
562,2026-03-04 16:07:24.162714,BTC,BUY,40471.41,5
563,2026-03-04 16:07:34.162714,BTC,BUY,31151.36,3
564,2026-03-04 16:07:44.162714,SOL,BUY,6089.12,5
565,2026-03-04 16:07:54.162714,ETH,SELL,22818.66,2
566,2026-03-04 16:08:04.162714,SOL,SELL,9194.63,4
567,2026-03-04 16:08:14.162714,BTC,SELL,21689.56,5
568,2026-03-04 16:08:24.162714,BTC,SELL,1404.47,3
569,2026-03-04 16:08:34.162714,ETH,BUY,27184.06,4
570,2026-03-04 16:08:44.162714,SOL,SELL,19716.42,4
571,2026-03-04 16:08:54.162714,ETH,SELL,24453.97,1
572,2026-03-04 16:09:04.162714,BTC,BUY,9296.36,4
573,2026-03-04 16:09:14.162714,ETH,BUY,5021.87,5
574,2026-03-04 16:09:24.162714,SOL,SELL,24222.01,4
575,2026-03-04 16:09:34.162714,BTC,BUY,39596.8,5
576,2026-03-04 16:09:44.162714,BTC,BUY,37393.39,1
577,2026-03-04 16:09:54.162714,ETH,SELL,4837.97,5
578,2026-03-04 16:10:04.162714,ETH,SELL,31897.26,2
579,2026-03-04 16:10:14.162714,ETH,BUY,36331.15,1
580,2026-03-04 16:10:24.162714,BTC,BUY,17388.38,1
581,2026-03-04 16:10:34.162714,BTC,SELL,11922.94,5
582,2026-03-04 16:10:44.162714,ETH,SELL,40317.94,4
583,2026-03-04 16:10:54.162714,SOL,SELL,37407.6,5
584,2026-03-04 16:11:04.162714,SOL,BUY,25412.78,5
585,2026-03-04 16:11:14.162714,BTC,BUY,23096.6,4
586,2026-03-04 16:11:24.162714,SOL,BUY,15070.63,5
587,2026-03-04 16:11:34.162714,BTC,BUY,315.38,3
588,2026-03-04 16:11:44.162714,BTC,SELL,26889.73,2
589,2026-03-04 16:11:54.162714,BTC,BUY,6483.57,2
590,2026-03-04 16:12:04.162714,SOL,BUY,10048.92,5
591,2026-03-04 16:12:14.162714,ETH,BUY,24368.62,4
592,2026-03-04 16:12:24.162714,SOL,BUY,42346.33,2
593,2026-03-04 16:12:34.162714,BTC,BUY,18631.13,2
594,2026-03-04 16:12:44.162714,ETH,BUY,28761.09,1
595,2026-03-04 16:12:54.162714,BTC,BUY,4242.84,1
596,2026-03-04 16:13:04.162714,BTC,BUY,6116.92,3
597,2026-03-04 16:13:14.162714,BTC,BUY,8400.42,2
598,2026-03-04 16:13:24.162714,ETH,BUY,25885.8,2
599,2026-03-04 16:13:34.162714,SOL,BUY,35468.91,4
600,2026-03-04 16:13:44.162714,BTC,SELL,22460.37,1
601,2026-03-04 16:13:54.162714,SOL,SELL,19252.57,1
602,2026-03-04 16:14:04.162714,ETH,SELL,41302.98,2
603,2026-03-04 16:14:14.162714,BTC,SELL,2317.56,4
604,2026-03-04 16:14:24.162714,ETH,SELL,20751.16,1
605,2026-03-04 16:14:34.162714,SOL,BUY,41302.46,1
606,2026-03-04 16:14:44.162714,BTC,SELL,41077.52,4
607,2026-03-04 16:14:54.162714,ETH,SELL,34522.41,1
608,2026-03-04 16:15:04.162714,SOL,BUY,30422.77,2
609,2026-03-04 16:15:14.162714,SOL,SELL,43353.36,2
610,2026-03-04 16:15:24.162714,ETH,BUY,35911.44,3
611,2026-03-04 16:15:34.162714,SOL,SELL,2541.69,1
612,2026-03-04 16:15:44.162714,SOL,SELL,37613.63,2
613,2026-03-04 16:15:54.162714,ETH,SELL,44079.7,2
614,2026-03-04 16:16:04.162714,BTC,SELL,3347.28,1
615,2026-03-04 16:16:14.162714,ETH,BUY,11965.81,5
616,2026-03-04 16:16:24.162714,ETH,BUY,37409.48,3
617,2026-03-04 16:16:34.162714,ETH,BUY,35391.83,5
618,2026-03-04 16:16:44.162714,SOL,SELL,34354.91,3
619,2026-03-04 16:16:54.162714,BTC,SELL,31214.74,1
620,2026-03-04 16:17:04.162714,SOL,BUY,3047.49,4
621,2026-03-04 16:17:14.162714,SOL,SELL,1243.91,2
622,2026-03-04 16:17:24.162714,BTC,SELL,23192.05,2
623,2026-03-04 16:17:34.162714,ETH,BUY,16857.86,1
624,2026-03-04 16:17:44.162714,SOL,BUY,20159.3,1
625,2026-03-04 16:17:54.162714,ETH,BUY,2757.98,1
626,2026-03-04 16:18:04.162714,BTC,BUY,20044.42,3
627,2026-03-04 16:18:14.162714,ETH,SELL,9768.93,4
628,2026-03-04 16:18:24.162714,SOL,SELL,21193.54,3
629,2026-03-04 16:18:34.162714,ETH,SELL,38597.65,5
630,2026-03-04 16:18:44.162714,ETH,SELL,19062.65,3
631,2026-03-04 16:18:54.162714,ETH,SELL,27171.08,1
632,2026-03-04 16:19:04.162714,BTC,SELL,28722.66,2
633,2026-03-04 16:19:14.162714,BTC,SELL,13616.15,2
634,2026-03-04 16:19:24.162714,SOL,BUY,41080.98,4
635,2026-03-04 16:19:34.162714,SOL,BUY,24879.17,4
636,2026-03-04 16:19:44.162714,ETH,SELL,525.5,5
637,2026-03-04 16:19:54.162714,ETH,BUY,33668.55,3
638,2026-03-04 16:20:04.162714,BTC,BUY,6284.89,2
639,2026-03-04 16:20:14.162714,BTC,SELL,26731.88,1
640,2026-03-04 16:20:24.162714,ETH,BUY,40037.66,5
641,2026-03-04 16:20:34.162714,BTC,SELL,3608.12,2
642,2026-03-04 16:20:44.162714,ETH,SELL,29970.85,1
643,2026-03-04 16:20:54.162714,BTC,BUY,18843.0,1
644,2026-03-04 16:21:04.162714,ETH,SELL,15168.3,3
645,2026-03-04 16:21:14.162714,ETH,SELL,6858.85,2
646,2026-03-04 16:21:24.162714,BTC,BUY,27656.7,3
647,2026-03-04 16:21:34.162714,BTC,SELL,36153.61,5
648,2026-03-04 16:21:44.162714,ETH,SELL,11813.32,3
649,2026-03-04 16:21:54.162714,BTC,SELL,15625.2,2
650,2026-03-04 16:22:04.162714,SOL,SELL,12476.88,2
651,2026-03-04 16:22:14.162714,ETH,SELL,37288.11,3
652,2026-03-04 16:22:24.162714,SOL,BUY,23283.1,5
653,2026-03-04 16:22:34.162714,ETH,BUY,20211.0,3
654,2026-03-04 16:22:44.162714,ETH,SELL,7378.72,5
655,2026-03-04 16:22:54.162714,BTC,SELL,34752.08,2
656,2026-03-04 16:23:04.162714,BTC,SELL,7766.83,1
657,2026-03-04 16:23:14.162714,BTC,SELL,2199.81,4
658,2026-03-04 16:23:24.162714,SOL,SELL,12532.28,4
659,2026-03-04 16:23:34.162714,BTC,SELL,26764.23,5
660,2026-03-04 16:23:44.162714,BTC,BUY,7075.39,2
661,2026-03-04 16:23:54.162714,ETH,BUY,20259.05,4
662,2026-03-04 16:24:04.162714,ETH,BUY,10231.75,3
663,2026-03-04 16:24:14.162714,SOL,BUY,41556.54,2
664,2026-03-04 16:24:24.162714,BTC,BUY,29784.46,4
665,2026-03-04 16:24:34.162714,ETH,SELL,39543.77,2
666,2026-03-04 16:24:44.162714,SOL,BUY,4903.44,3
667,2026-03-04 16:24:54.162714,SOL,SELL,6003.02,2
668,2026-03-04 16:25:04.162714,ETH,SELL,20980.68,1
669,2026-03-04 16:25:14.162714,BTC,BUY,19375.0,5
670,2026-03-04 16:25:24.162714,ETH,SELL,28648.32,1
671,2026-03-04 16:25:34.162714,ETH,BUY,36700.81,2
672,2026-03-04 16:25:44.162714,ETH,SELL,7575.54,2
673,2026-03-04 16:25:54.162714,SOL,BUY,28586.33,4
674,2026-03-04 16:26:04.162714,SOL,SELL,30591.72,5
675,2026-03-04 16:26:14.162714,ETH,SELL,19912.93,1
676,2026-03-04 16:26:24.162714,SOL,BUY,43964.39,4
677,2026-03-04 16:26:34.162714,SOL,BUY,21983.59,4
678,2026-03-04 16:26:44.162714,ETH,BUY,33032.34,4
679,2026-03-04 16:26:54.162714,SOL,BUY,488.98,5
680,2026-03-04 16:27:04.162714,BTC,SELL,44717.56,2
681,2026-03-04 16:27:14.162714,SOL,SELL,18418.15,4
682,2026-03-04 16:27:24.162714,BTC,SELL,11144.42,3
683,2026-03-04 16:27:34.162714,ETH,BUY,19660.53,5
684,2026-03-04 16:27:44.162714,BTC,BUY,42606.93,5
685,2026-03-04 16:27:54.162714,SOL,SELL,20217.78,1
686,2026-03-04 16:28:04.162714,ETH,BUY,11273.11,3
687,2026-03-04 16:28:14.162714,BTC,BUY,6793.9,1
688,2026-03-04 16:28:24.162714,ETH,BUY,38474.61,3
689,2026-03-04 16:28:34.162714,SOL,SELL,9790.5,1
690,2026-03-04 16:28:44.162714,BTC,BUY,8754.37,2
691,2026-03-04 16:28:54.162714,BTC,SELL,33038.61,1
692,2026-03-04 16:29:04.162714,SOL,SELL,13634.37,2
693,2026-03-04 16:29:14.162714,SOL,BUY,44179.39,3
694,2026-03-04 16:29:24.162714,BTC,SELL,42727.49,2
695,2026-03-04 16:29:34.162714,BTC,SELL,5419.45,5
696,2026-03-04 16:29:44.162714,ETH,SELL,31043.39,1
697,2026-03-04 16:29:54.162714,BTC,BUY,28645.04,5
698,2026-03-04 16:30:04.162714,SOL,BUY,29171.09,4
699,2026-03-04 16:30:14.162714,ETH,BUY,43872.52,2
700,2026-03-04 16:30:24.162714,SOL,SELL,30104.3,5
701,2026-03-04 16:30:34.162714,SOL,SELL,922.51,4
702,2026-03-04 16:30:44.162714,ETH,BUY,28229.33,4
703,2026-03-04 16:30:54.162714,ETH,SELL,32182.82,4
704,2026-03-04 16:31:04.162714,SOL,BUY,8830.19,2
705,2026-03-04 16:31:14.162714,BTC,SELL,17230.92,4
706,2026-03-04 16:31:24.162714,BTC,SELL,43296.91,5
707,2026-03-04 16:31:34.162714,SOL,BUY,20945.29,4
708,2026-03-04 16:31:44.162714,BTC,BUY,23650.5,1
709,2026-03-04 16:31:54.162714,ETH,SELL,25336.36,5
710,2026-03-04 16:32:04.162714,BTC,SELL,28841.89,2
711,2026-03-04 16:32:14.162714,ETH,BUY,41851.38,1
712,2026-03-04 16:32:24.162714,SOL,BUY,6403.15,4
713,2026-03-04 16:32:34.162714,SOL,BUY,32029.02,3
714,2026-03-04 16:32:44.162714,BTC,BUY,10941.93,1
715,2026-03-04 16:32:54.162714,ETH,SELL,29437.5,5
716,2026-03-04 16:33:04.162714,ETH,BUY,4728.67,2
717,2026-03-04 16:33:14.162714,BTC,SELL,21462.83,5
718,2026-03-04 16:33:24.162714,SOL,SELL,1736.74,1
719,2026-03-04 16:33:34.162714,SOL,SELL,5999.78,4
720,2026-03-04 16:33:44.162714,SOL,SELL,20230.95,1
721,2026-03-04 16:33:54.162714,SOL,SELL,43727.98,5
722,2026-03-04 16:34:04.162714,BTC,SELL,29563.88,1
723,2026-03-04 16:34:14.162714,BTC,BUY,41708.51,5
724,2026-03-04 16:34:24.162714,SOL,BUY,989.99,4
725,2026-03-04 16:34:34.162714,BTC,BUY,25006.98,4
726,2026-03-04 16:34:44.162714,BTC,SELL,24755.24,2
727,2026-03-04 16:34:54.162714,BTC,SELL,28195.71,3
728,2026-03-04 16:35:04.162714,BTC,SELL,31176.6,2
729,2026-03-04 16:35:14.162714,SOL,BUY,2339.41,1
730,2026-03-04 16:35:24.162714,BTC,BUY,17391.72,3
731,2026-03-04 16:35:34.162714,SOL,SELL,10568.97,3
732,2026-03-04 16:35:44.162714,SOL,SELL,31507.48,1
733,2026-03-04 16:35:54.162714,SOL,SELL,1422.14,1
734,2026-03-04 16:36:04.162714,SOL,SELL,21494.43,4
735,2026-03-04 16:36:14.162714,SOL,SELL,18354.19,1
736,2026-03-04 16:36:24.162714,BTC,BUY,2467.61,5
737,2026-03-04 16:36:34.162714,BTC,BUY,41357.77,2
738,2026-03-04 16:36:44.162714,SOL,SELL,15546.53,5
739,2026-03-04 16:36:54.162714,BTC,SELL,44753.66,4
740,2026-03-04 16:37:04.162714,SOL,SELL,2219.27,2
741,2026-03-04 16:37:14.162714,BTC,SELL,29785.55,5
742,2026-03-04 16:37:24.162714,BTC,BUY,36807.17,2
743,2026-03-04 16:37:34.162714,ETH,BUY,25244.74,2
744,2026-03-04 16:37:44.162714,SOL,BUY,23533.85,4
745,2026-03-04 16:37:54.162714,SOL,BUY,19187.05,3
746,2026-03-04 16:38:04.162714,SOL,SELL,38393.31,1
747,2026-03-04 16:38:14.162714,ETH,BUY,7001.75,5
748,2026-03-04 16:38:24.162714,ETH,SELL,33652.54,2
749,2026-03-04 16:38:34.162714,ETH,SELL,7018.28,1
750,2026-03-04 16:38:44.162714,ETH,SELL,28703.39,4
751,2026-03-04 16:38:54.162714,SOL,SELL,15053.42,5
752,2026-03-04 16:39:04.162714,SOL,BUY,22523.24,2
753,2026-03-04 16:39:14.162714,BTC,SELL,26996.51,1
754,2026-03-04 16:39:24.162714,BTC,SELL,2669.94,2
755,2026-03-04 16:39:34.162714,ETH,SELL,3279.5,2
756,2026-03-04 16:39:44.162714,BTC,BUY,36080.42,2
757,2026-03-04 16:39:54.162714,BTC,BUY,20825.41,3
758,2026-03-04 16:40:04.162714,SOL,SELL,35661.87,2
759,2026-03-04 16:40:14.162714,ETH,SELL,27302.47,5
760,2026-03-04 16:40:24.162714,ETH,BUY,8560.97,2
761,2026-03-04 16:40:34.162714,SOL,BUY,32502.83,5
762,2026-03-04 16:40:44.162714,ETH,SELL,27514.89,5
763,2026-03-04 16:40:54.162714,SOL,BUY,35780.95,1
764,2026-03-04 16:41:04.162714,ETH,BUY,39702.05,3
765,2026-03-04 16:41:14.162714,ETH,BUY,21323.88,2
766,2026-03-04 16:41:24.162714,SOL,SELL,25355.18,5
767,2026-03-04 16:41:34.162714,ETH,SELL,34450.85,3
768,2026-03-04 16:41:44.162714,BTC,BUY,4639.46,1
769,2026-03-04 16:41:54.162714,SOL,SELL,41912.85,1
770,2026-03-04 16:42:04.162714,SOL,BUY,4600.96,1
771,2026-03-04 16:42:14.162714,BTC,SELL,6269.98,4
772,2026-03-04 16:42:24.162714,BTC,SELL,6314.44,4
773,2026-03-04 16:42:34.162714,ETH,BUY,23527.57,5
774,2026-03-04 16:42:44.162714,SOL,SELL,33154.58,4
775,2026-03-04 16:42:54.162714,ETH,BUY,42141.83,4
776,2026-03-04 16:43:04.162714,SOL,BUY,8764.95,1
777,2026-03-04 16:43:14.162714,ETH,SELL,19026.8,3
778,2026-03-04 16:43:24.162714,ETH,BUY,32321.39,3
779,2026-03-04 16:43:34.162714,ETH,SELL,21455.37,3
780,2026-03-04 16:43:44.162714,BTC,BUY,1250.12,2
781,2026-03-04 16:43:54.162714,ETH,SELL,12447.45,2
782,2026-03-04 16:44:04.162714,ETH,BUY,17930.12,3
783,2026-03-04 16:44:14.162714,ETH,SELL,265.31,2
784,2026-03-04 16:44:24.162714,BTC,SELL,22173.6,3
785,2026-03-04 16:44:34.162714,ETH,BUY,28076.57,2
786,2026-03-04 16:44:44.162714,BTC,SELL,16831.84,2
787,2026-03-04 16:44:54.162714,BTC,BUY,13558.78,1
788,2026-03-04 16:45:04.162714,ETH,SELL,2122.73,3
789,2026-03-04 16:45:14.162714,BTC,BUY,37436.46,3
790,2026-03-04 16:45:24.162714,SOL,SELL,37042.0,2
791,2026-03-04 16:45:34.162714,SOL,BUY,40671.69,2
792,2026-03-04 16:45:44.162714,BTC,BUY,17418.44,2
793,2026-03-04 16:45:54.162714,ETH,SELL,22895.46,5
794,2026-03-04 16:46:04.162714,ETH,BUY,40065.58,5
795,2026-03-04 16:46:14.162714,BTC,SELL,1061.64,2
796,2026-03-04 16:46:24.162714,BTC,BUY,18023.74,1
797,2026-03-04 16:46:34.162714,ETH,SELL,29275.61,4
798,2026-03-04 16:46:44.162714,BTC,SELL,34845.11,5
799,2026-03-04 16:46:54.162714,BTC,SELL,6024.73,3
800,2026-03-04 16:47:04.162714,BTC,BUY,36753.13,4
801,2026-03-04 16:47:14.162714,SOL,BUY,3297.19,3
802,2026-03-04 16:47:24.162714,SOL,SELL,23930.78,2
803,2026-03-04 16:47:34.162714,SOL,BUY,8481.33,3
804,2026-03-04 16:47:44.162714,ETH,SELL,35250.27,1
805,2026-03-04 16:47:54.162714,BTC,BUY,33203.91,3
806,2026-03-04 16:48:04.162714,SOL,BUY,3106.51,4
807,2026-03-04 16:48:14.162714,SOL,BUY,12410.57,5
808,2026-03-04 16:48:24.162714,ETH,BUY,43896.3,4
809,2026-03-04 16:48:34.162714,BTC,SELL,20901.61,4
810,2026-03-04 16:48:44.162714,ETH,SELL,13320.21,4
811,2026-03-04 16:48:54.162714,ETH,BUY,13172.5,4
812,2026-03-04 16:49:04.162714,ETH,BUY,2319.45,5
813,2026-03-04 16:49:14.162714,ETH,SELL,2357.63,2
814,2026-03-04 16:49:24.162714,BTC,BUY,11211.3,1
815,2026-03-04 16:49:34.162714,BTC,SELL,21812.7,5
816,2026-03-04 16:49:44.162714,SOL,SELL,23291.05,2
817,2026-03-04 16:49:54.162714,BTC,BUY,3254.36,4
818,2026-03-04 16:50:04.162714,BTC,SELL,37133.95,4
819,2026-03-04 16:50:14.162714,ETH,BUY,8154.49,4
820,2026-03-04 16:50:24.162714,BTC,BUY,5316.78,4
821,2026-03-04 16:50:34.162714,ETH,SELL,12275.49,3
822,2026-03-04 16:50:44.162714,BTC,SELL,19236.77,4
823,2026-03-04 16:50:54.162714,ETH,BUY,12499.27,1
824,2026-03-04 16:51:04.162714,SOL,BUY,36414.27,1
825,2026-03-04 16:51:14.162714,SOL,SELL,19488.45,3
826,2026-03-04 16:51:24.162714,ETH,SELL,40572.01,2
827,2026-03-04 16:51:34.162714,BTC,SELL,31700.63,5
828,2026-03-04 16:51:44.162714,SOL,SELL,11833.82,1
829,2026-03-04 16:51:54.162714,SOL,BUY,42685.28,3
830,2026-03-04 16:52:04.162714,SOL,SELL,6519.9,4
831,2026-03-04 16:52:14.162714,ETH,BUY,24929.78,5
832,2026-03-04 16:52:24.162714,SOL,BUY,17578.97,1
833,2026-03-04 16:52:34.162714,SOL,SELL,37195.42,3
834,2026-03-04 16:52:44.162714,BTC,BUY,13572.32,1
835,2026-03-04 16:52:54.162714,SOL,BUY,9287.07,1
836,2026-03-04 16:53:04.162714,ETH,SELL,25070.32,2
837,2026-03-04 16:53:14.162714,ETH,BUY,23138.57,4
838,2026-03-04 16:53:24.162714,BTC,BUY,20515.03,3
839,2026-03-04 16:53:34.162714,BTC,BUY,6045.58,2
840,2026-03-04 16:53:44.162714,ETH,BUY,31285.4,2
841,2026-03-04 16:53:54.162714,ETH,BUY,10314.51,1
842,2026-03-04 16:54:04.162714,SOL,BUY,12172.58,1
843,2026-03-04 16:54:14.162714,ETH,SELL,41870.09,2
844,2026-03-04 16:54:24.162714,ETH,BUY,17193.16,1
845,2026-03-04 16:54:34.162714,ETH,BUY,9479.41,5
846,2026-03-04 16:54:44.162714,BTC,SELL,35544.91,4
